"SMILES","logPow","UNIT {logPow}","Water solubility","UNIT {Water solubility}","logPow {measured, converted}","UNIT {logPow}","Water solubility {measured, converted}","UNIT {Water solubility}"
"OC1=C2NC(=O)SC2=C(CCNCCS(=O)(=O)CCCOCCC2=CC3=CC=CC=C3O2)C=C1","2.86","Log unit","-","-","72440.0","% ","-","-"
"OC1=C2NC(=O)SC2=C(CCNCCS(=O)(=O)CCCOCCC2=CC=C(C=C2)C#N)C=C1","2.0","Log unit","-","-","10000.0","% ","-","-"
"OC1=C2NC(=O)SC2=C(CCNCCCSCCOCCC2=CC=CC=C2)C=C1","3.53","Log unit","-","-","338800.0","% ","-","-"
"OC1=C2NC(=O)SC2=C(CCNCCCS(=O)(=O)NCCSCCC2=CC=CC=C2)C=C1","1.77","Log unit","-","-","5888.0","% ","-","-"
"OC1=C2NC(=O)SC2=C(CCNCCCNS(=O)(=O)CCOCC2=C3C=CC=CC3=CC=C2)C=C1","1.69","Log unit","-","-","4898.0","% ","-","-"
"OC1=C2NC(=O)SC2=C(CCNCCCS(=O)(=O)NCCOCCC2=CC=C(F)C=C2)C=C1","1.57","Log unit","-","-","3715.0","% ","-","-"
"CC1=CC=CC=C1CCOCCCS(=O)(=O)CCNCCC1=C2SC(=O)NC2=C(O)C=C1","2.84","Log unit","-","-","69180.0","% ","-","-"
"OC1=C2NC(=O)SC2=C(CCNCCS(=O)(=O)CCCOCCSC2=CC=CC=C2)C=C1","2.68","Log unit","-","-","47860.0","% ","-","-"
"CC(COCCCS(=O)(=O)CCNCCC1=C2SC(=O)NC2=C(O)C=C1)C1=CC=CC=C1","2.32","Log unit","-","-","20890.0","% ","-","-"
"CN(CCCOCCOCCC1=CC=CC=C1)CCC1=C2SC(=O)NC2=C(O)C=C1","2.44","Log unit","-","-","27540.0","% ","-","-"
"CC1=CC=C(CCCOCCS(=O)(=O)CCCNCCC2=C3SC(=O)NC3=C(O)C=C2)S1","2.41","Log unit","-","-","25700.0","% ","-","-"
"CCCN(CCCOCCOCCC1=CC=CC=C1)CCC1=C2SC(=O)NC2=C(O)C=C1","2.74","Log unit","-","-","54950.0","% ","-","-"
"OC1=C2NC(=O)SC2=C(CCNCCCS(=O)(=O)NCCOCCC2=CC=CC(=C2)C(F)(F)F)C=C1","2.62","Log unit","-","-","41690.0","% ","-","-"
"CC1=CC(CCOCCS(=O)(=O)NCCNCCC2=C3SC(=O)NC3=C(O)C=C2)=CC(C)=C1","2.59","Log unit","-","-","38900.0","% ","-","-"
"CN(CCN(C)C(=O)CCOCCC1=CC=CC=C1)CCC1=C2SC(=O)NC2=C(O)C=C1","2.59","Log unit","-","-","38900.0","% ","-","-"
"CC(CC1=CC=CC=C1)OCCCS(=O)(=O)CCNCCC1=C2SC(=O)NC2=C(O)C=C1","1.81","Log unit","-","-","6457.0","% ","-","-"
"OC1=C2NC(=O)SC2=C(CCNCCCS(=O)(=O)NCCOCCC2=CC=CC(Cl)=C2)C=C1","1.92","Log unit","-","-","8318.0","% ","-","-"
"OC1=C2NC(=O)SC2=C(CCNCCCS(=O)(=O)NCCOCCSC2=CC=CC=C2)C=C1","1.84","Log unit","-","-","6918.0","% ","-","-"
"CC1=CC=C(CCOCCNS(=O)(=O)CCCNCCC2=C3SC(=O)NC3=C(O)C=C2)C=C1","2.07","Log unit","-","-","11750.0","% ","-","-"
"CC1=NC(=CC=C1)C#CC1=CC=CC=C1","3.5","Log unit","-","-","316200.0","% ","-","-"
"S1C=CN=C1C#CC1=CC=CC=C1","3.2","Log unit","-","-","158500.0","% ","-","-"
"S1C=NC(=C1)C#CC1=CC=CC=C1","2.6","Log unit","-","-","39810.0","% ","-","-"
"CC1=CSC(=N1)C#CC1=CC=CC=C1","3.6","Log unit","-","-","398100.0","% ","-","-"
"CC1=NC(=CS1)C#CC1=CC=CC=C1","3.3","Log unit","-","-","199500.0","% ","-","-"
"CC1=NC(=CS1)C#CC1=CC=CC=N1","1.9","Log unit","-","-","7943.0","% ","-","-"
"CC1=NC(=CS1)C#CC1=CC=CN=C1","2.1","Log unit","-","-","12590.0","% ","-","-"
"CC1=NC(=CS1)C#CC1=CC=NC=C1","2.1","Log unit","-","-","12590.0","% ","-","-"
"COC(=O)CC(CN)C1=CC=C(Cl)C=C1","0.48","Log unit","-","-","302.0","% ","-","-"
"CCOC(=O)CC(CN)C1=CC=C(Cl)C=C1","0.77","Log unit","-","-","588.8","% ","-","-"
"CCCOC(=O)CC(CN)C1=CC=C(Cl)C=C1","1.31","Log unit","-","-","2042.0","% ","-","-"
"CC(C)OC(=O)CC(CN)C1=CC=C(Cl)C=C1","1.27","Log unit","-","-","1862.0","% ","-","-"
"CCCCOC(=O)CC(CN)C1=CC=C(Cl)C=C1","1.42","Log unit","-","-","2630.0","% ","-","-"
"CN1C2=CC=CC=C2C(NCC1=O)(C(OC1=NC(C)=CC(C)=N1)C(O)=O)C1=CC=CC=C1","-2.0","Log unit","-","-","1.0","% ","-","-"
"CC1=CC(C)=NC(OC(C(O)=O)C2(NCC(=O)N(C3=CC=CC=C23)C2=C(F)C=C(F)C=C2F)C2=CC=CC=C2)=N1","0.4","Log unit","-","-","251.2","% ","-","-"
"CCCCC1=CC=CC(=C1)C1(NCC(=O)N(CC2=C(F)C=C(F)C=C2F)C2=CC=CC=C12)C(OC1=NC(C)=CC(C)=N1)C(O)=O","2.3","Log unit","-","-","19950.0","% ","-","-"
"CC1=CC(C)=NC(OC(C(O)=O)C2(NCC(=O)N(CC3=C(F)C=C(F)C=C3F)C3=CC=CC=C23)C2=CC(=CC=C2)C2=CC=CC=C2)=N1","1.8","Log unit","-","-","6310.0","% ","-","-"
"CC1=CC(OC(C(O)=O)C2(NCC(=O)N(CC3=C(F)C=C(F)C=C3F)C3=CC=CC=C23)C2=CC=CC=C2)=CC(C)=C1","2.1","Log unit","-","-","12590.0","% ","-","-"
"CN(CCCNC1=NC2=C(C=CC=C2)N2C=CC=C12)CCCNC1=NC2=C(C=CC=C2)N2C=CC=C12","4.12","Log unit","-","-","1318000.0","% ","-","-"
"CN(CCCNC1=NC2=C(C=C(Cl)C=C2)N2C=CC=C12)CCCNC1=NC2=C(C=C(Cl)C=C2)N2C=CC=C12","4.44","Log unit","-","-","2754000.0","% ","-","-"
"COC1=CC2=C(C=C1)N1C=CC=C1C(NCCCN(C)CCCNC1=NC3=C(C=CC(OC)=C3)N3C=CC=C13)=N2","3.55","Log unit","-","-","354800.0","% ","-","-"
"COC1=CC2=C(C=C1)N=C(NCCCN(C)CCCNC1=NC3=C(C=C(OC)C=C3)N3C=CC=C13)C1=CC=CN21","3.41","Log unit","-","-","257000.0","% ","-","-"
"ClC1=CC2=C(C=C1)N=C(NCCCNCCCNC1=NC3=C(C=C(Cl)C=C3)N3C=CC=C13)C1=CC=CN21","5.06","Log unit","-","-","1.148E7","% ","-","-"
"COC1=CC2=C(C=C1)N1C=CC=C1C(NCCCNCCCNC1=NC3=C(C=CC(OC)=C3)N3C=CC=C13)=N2","2.76","Log unit","-","-","57540.0","% ","-","-"
"COC1=CC2=C(C=C1)N=C(NCCCNCCCNC1=NC3=C(C=C(OC)C=C3)N3C=CC=C13)C1=CC=CN21","2.58","Log unit","-","-","38020.0","% ","-","-"
"C(CNC1=NC2=C(C=CC=C2)N2C=CC=C12)CN1CCN(CCCNC2=NC3=C(C=CC=C3)N3C=CC=C23)CC1","2.52","Log unit","-","-","33110.0","% ","-","-"
"ClC1=CC2=C(C=C1)N=C(NCCCN1CCN(CCCNC3=NC4=C(C=C(Cl)C=C4)N4C=CC=C34)CC1)C1=CC=CN21","4.92","Log unit","-","-","8318000.0","% ","-","-"
"COC1=CC2=C(C=C1)N1C=CC=C1C(NCCCN1CCN(CCCNC3=NC4=C(C=CC(OC)=C4)N4C=CC=C34)CC1)=N2","3.72","Log unit","-","-","524800.0","% ","-","-"
"COC1=CC2=C(C=C1)N=C(NCCCN1CCN(CCCNC3=NC4=C(C=C(OC)C=C4)N4C=CC=C34)CC1)C1=CC=CN21","4.67","Log unit","-","-","4677000.0","% ","-","-"
"C(CNC1=NC2=C(N=CC=C2)N2C=CC=C12)CN1CCN(CCCNC2=NC3=C(N=CC=C3)N3C=CC=C23)CC1","5.05","Log unit","-","-","1.122E7","% ","-","-"
"COC1=NC2=C(C=C1)N=C(NCCCN1CCN(CCCNC3=NC4=C(N=C(OC)C=C4)N4C=CC=C34)CC1)C1=CC=CN21","4.73","Log unit","-","-","5370000.0","% ","-","-"
"COC1=CC2=C(C=C1)N1C(Cl)=CC=C1C(NCCCN1CCN(CCCNC3=NC4=C(C=CC(OC)=C4)N4C(Cl)=CC=C34)CC1)=N2","5.74","Log unit","-","-","5.495E7","% ","-","-"
"O=N1=NC(NCCCCCCNC2=C3C=CC=CC3=NC3=C2C=CC=C3)=N(=O)C2=C1C=CC=C2","1.69","Log unit","-","-","4898.0","% ","-","-"
"CN(CCCNC(=O)C1=CC=CC2=C1N=CC=C2)CCCNC1=N(=O)C2=C(C=CC=C2)N(=O)=N1","0.15","Log unit","-","-","141.3","% ","-","-"
"CN(CCCNC(=O)C1=CC=CC2=NC3=C(C=CC=C3)N=C12)CCCNC1=N(=O)C2=C(C=CC=C2)N(=O)=N1","0.59","Log unit","-","-","389.0","% ","-","-"
"CN(CCCNC(=O)C1=C2N=C(C=CC2=CC=C1)C1=CC=NC=C1)CCCNC1=N(=O)C2=CC=CC=C2N(=O)=N1","0.66","Log unit","-","-","457.1","% ","-","-"
"CN(CCCNC(=O)C1=CC=CC2=CC3=C(C=CC=C3)N=C12)CCCNC1=N(=O)C2=C(C=CC=C2)N(=O)=N1","1.53","Log unit","-","-","3388.0","% ","-","-"
"CN(CCCNC(=O)C1=CC=CC2=NC3=C(N=C12)C(C)=CC=C3)CCCNC1=N(=O)C2=C(C=CC=C2)N(=O)=N1","1.4","Log unit","-","-","2512.0","% ","-","-"
"CN(CCCNC(=O)C1=CC=CC2=CC3=C(N=C12)C(C)=CC=C3)CCCNC1=N(=O)C2=C(C=CC=C2)N(=O)=N1","2.28","Log unit","-","-","19050.0","% ","-","-"
"O=C(NCCOCCNC1=N(=O)C2=C(C=CC=C2)N(=O)=N1)C1=CC=CC2=CC3=C(C=CC=C3)N=C12","1.84","Log unit","-","-","6918.0","% ","-","-"
"CN(CCNC(=O)C1=CC=CC2=CC3=C(C=CC=C3)N=C12)CCNC1=N(=O)C2=C(C=CC=C2)N(=O)=N1","2.15","Log unit","-","-","14130.0","% ","-","-"
"O=C(NCCNCCNC1=N(=O)C2=C(C=CC=C2)N(=O)=N1)C1=CC=CC2=CC3=C(C=CC=C3)N=C12","1.36","Log unit","-","-","2291.0","% ","-","-"
"O=C(NCCCNCCCNC1=N(=O)C2=CC=CC=C2N(=O)=N1)C1=CC=CC2=CC3=C(C=CC=C3)N=C12","0.88","Log unit","-","-","758.6","% ","-","-"
"CCOC(=O)C(CC1=CC=C(OC(=O)N(C)C)C=C1)NC(=O)C1N(CSC1(C)C)S(=O)(=O)C1=CN(C)N=C1","2.14","Log unit","-","-","13800.0","% ","-","-"
"CC(C)OC(=O)C(CC1=CC=C(OC(=O)N(C)C)C=C1)NC(=O)C1N(CSC1(C)C)S(=O)(=O)C1=CN(C)N=C1","2.46","Log unit","-","-","28840.0","% ","-","-"
"CN(C)C(=O)OC1=CC=C(CC(NC(=O)C2N(CSC2(C)C)S(=O)(=O)C2=CN(C)N=C2)C(=O)OCC(C)(C)C)C=C1","3.42","Log unit","-","-","263000.0","% ","-","-"
"CN(C)C(=O)OC1=CC=C(CC(NC(=O)C2N(CSC2(C)C)S(=O)(=O)C2=CN(C)N=C2)C(=O)OCOC(=O)C(C)(C)C)C=C1","3.14","Log unit","-","-","138000.0","% ","-","-"
"COCCOCCOC(=O)C(CC1=CC=C(OC(=O)N(C)C)C=C1)NC(=O)C1N(CSC1(C)C)S(=O)(=O)C1=CN(C)N=C1","1.41","Log unit","-","-","2570.0","% ","-","-"
"CN(C)C(=O)OC1=CC=C(CC(NC(=O)C2N(CSC2(C)C)S(=O)(=O)C2=CN(C)N=C2)C(=O)OCCOC2=CC=CC=C2)C=C1","3.27","Log unit","-","-","186200.0","% ","-","-"
"COC1=CC(CN(C(C)=O)C2=C(OC3=CC=CC=C3)C=CC(F)=C2)=C(O)C=C1","2.78","Log unit","-","-","60260.0","% ","-","-"
"COC1=CC=C(OC)C(CN(C(C)=O)C2=C(OC3=CC=CC=C3)C=CC(F)=C2)=C1","3.65","Log unit","-","-","446700.0","% ","-","-"
"COC1=CC=C(OCF)C(CN(C(C)=O)C2=CC(F)=CC=C2OC2=CC=CC=C2)=C1","3.7","Log unit","-","-","501200.0","% ","-","-"
"COC1=CC=C(OCCF)C(CN(C(C)=O)C2=CC(F)=CC=C2OC2=CC=CC=C2)=C1","3.81","Log unit","-","-","645700.0","% ","-","-"
"COC1=CC=C(OCI)C(CN(C(C)=O)C2=CC(F)=CC=C2OC2=CC=CC=C2)=C1","4.02","Log unit","-","-","1047000.0","% ","-","-"
"COC1=CC=C(OCCOS(=O)(=O)C2=CC=C(C)C=C2)C(CN(C(C)=O)C2=CC(F)=CC=C2OC2=CC=CC=C2)=C1","4.65","Log unit","-","-","4467000.0","% ","-","-"
"C[N](C)(C)=NC(=O)CCCCC(=O)N=[N](C)(C)C","-1.22","Log unit","-","-","6.026","% ","-","-"
"C[N](C)(C)=NC(=O)C1=CC=C(C=C1)N(=O)=O","-0.15","Log unit","-","-","70.79","% ","-","-"
"C[N](C)(C)=NC(=O)C1=CC=CC=C1","-0.11","Log unit","-","-","77.62","% ","-","-"
"COC1=CC=C(C=C1)C(=O)N=[N](C)(C)C","-0.03","Log unit","-","-","93.33","% ","-","-"
"CC[N](C)(C)=NC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1","0.87","Log unit","-","-","741.3","% ","-","-"
"C[N](C)(C)=NC(=O)C1=CC=C(Br)C=C1","0.97","Log unit","-","-","933.3","% ","-","-"
"CC[N](C)(C)=NC(=O)C(O)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1","1.52","Log unit","-","-","3311.0","% ","-","-"
"CC[N](C)(C)=NC(=O)C(O)(C1=CC=C(C)C=C1)C1=CC=C(C)C=C1","1.75","Log unit","-","-","5623.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC1=CC(OC)=C(OC)C=C1","1.97","Log unit","-","-","9333.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC=CC1=CC=CC=C1","2.91","Log unit","-","-","81280.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC1=CC=C(OC)C=C1","2.22","Log unit","-","-","16600.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC1=CC2=C(OCO2)C=C1","1.66","Log unit","-","-","4571.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC1=CC=CC=C1","2.48","Log unit","-","-","30200.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC1=CC(=CC=C1)N(=O)=O","2.05","Log unit","-","-","11220.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC1=CC=C(C=C1)N(=O)=O","2.05","Log unit","-","-","11220.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC1=CC=C(Cl)C=C1","2.65","Log unit","-","-","44670.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC1=CC(Cl)=CC=C1","2.51","Log unit","-","-","32360.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC1=CC=CC=C1Cl","2.41","Log unit","-","-","25700.0","% ","-","-"
"CCOC(=O)C(NC=O)=CC1=COC=C1","2.08","Log unit","-","-","12020.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC=CC=C2F)C(O)=C1","3.36","Log unit","-","-","229100.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC(F)=CC=C2)C(O)=C1","3.41","Log unit","-","-","257000.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC=C(F)C=C2F)C(O)=C1","3.54","Log unit","-","-","346700.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC(Cl)=CC=C2)C(O)=C1","3.9","Log unit","-","-","794300.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC=CC(Cl)=C2Cl)C(O)=C1","4.02","Log unit","-","-","1047000.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC=C(Cl)C=C2Cl)C(O)=C1","4.26","Log unit","-","-","1820000.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC(Cl)=C(Cl)C=C2Cl)C(O)=C1","4.92","Log unit","-","-","8318000.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC(F)=C(Cl)C=C2)C(O)=C1","4.43","Log unit","-","-","2692000.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC(Br)=CC=C2)C(O)=C1","3.46","Log unit","-","-","288400.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC=C(Br)C=C2)C(O)=C1","4.02","Log unit","-","-","1047000.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC(=CC=C2)C(F)(F)F)C(O)=C1","4.26","Log unit","-","-","1820000.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC(Cl)=CC=C2O)C(O)=C1","3.58","Log unit","-","-","380200.0","% ","-","-"
"COC1=CC=CC(NC(=S)C2=CC=C(O)C=C2O)=C1","3.54","Log unit","-","-","346700.0","% ","-","-"
"CCOC1=CC=CC=C1NC(=S)C1=CC=C(O)C=C1O","3.8","Log unit","-","-","631000.0","% ","-","-"
"CCOC1=CC=C(NC(=S)C2=CC=C(O)C=C2O)C=C1","3.49","Log unit","-","-","309000.0","% ","-","-"
"CC(=O)C1=CC=CC(NC(=S)C2=CC=C(O)C=C2O)=C1","2.36","Log unit","-","-","22910.0","% ","-","-"
"COC(=O)C1=CC=CC=C1NC(=S)C1=CC=C(O)C=C1O","2.92","Log unit","-","-","83180.0","% ","-","-"
"OC1=CC=C(C(=S)NC2=CC=C(C=C2)C#N)C(O)=C1","2.41","Log unit","-","-","25700.0","% ","-","-"
"COC(=O)CC1=CC2=C(C=C1)C=C(OC)C=C2","3.04","Log unit","-","-","109600.0","% ","-","-"
"CCOC(=O)CC1=CC2=C(C=C1)C=C(OC)C=C2","3.6","Log unit","-","-","398100.0","% ","-","-"
"CCCOC(=O)CC1=CC2=C(C=C1)C=C(OC)C=C2","4.14","Log unit","-","-","1380000.0","% ","-","-"
"COC1=CC2=C(C=C1)C=C(CC(=O)OC(C)C)C=C2","4.0","Log unit","-","-","1000000.0","% ","-","-"
"CCCCOC(=O)CC1=CC2=C(C=C1)C=C(OC)C=C2","4.75","Log unit","-","-","5623000.0","% ","-","-"
"COC1=CC2=C(C=C1)C=C(CC(=O)OCC(C)C)C=C2","4.71","Log unit","-","-","5129000.0","% ","-","-"
"COC1=CC=C(C=C1)C1=CC(N)=NN1","1.42","Log unit","-","-","2630.0","% ","-","-"
"CC1=C(N)NN=C1C1=CC=CC=C1","1.65","Log unit","-","-","4467.0","% ","-","-"
"NC1=C(C(=NN1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1","4.04","Log unit","-","-","1096000.0","% ","-","-"
"COC1=CC=C(C=C1OC)C1=C(N)ON=C1C","1.52","Log unit","-","-","3311.0","% ","-","-"
"CC1=NOC(N)=C1C1=CC=CC=C1","2.02","Log unit","-","-","10470.0","% ","-","-"
"NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N","-0.26","Log unit","-","-","54.95","% ","-","-"
"C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O","-3.65","Log unit","-","-","0.02239","% ","-","-"
"COC1=CC=C(CCN2CCC(CC2)NC2=NC3=C(C=CC=C3)N2CC2=CC=C(F)C=C2)C=C1","4.35","Log unit","-","-","2239000.0","% ","-","-"
"CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C","3.45","Log unit","-","-","281800.0","% ","-","-"
"C[C@@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]34C)[C@H]1CC[C@H]2C(=O)CO","1.89","Log unit","-","-","7762.0","% ","-","-"
"O=C1OC2=C(C=CC=C2)C=C1","1.44","Log unit","-","-","2754.0","% ","-","-"
"ClC1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1","2.93","Log unit","-","-","85110.0","% ","-","-"
"CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1","2.8","Log unit","-","-","63100.0","% ","-","-"
"OC[C@H](O)[C@@H](O)CO","-3.0","Log unit","-","-","0.1","% ","-","-"
"CN1C2=C(N(CCO)C=N2)C(=O)N(C)C1=O","-0.27","Log unit","-","-","53.7","% ","-","-"
"CCOC(=O)C1=C(C)NC(C)=C([C@H]1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC","5.58","Log unit","-","-","3.802E7","% ","-","-"
"OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1","3.39","Log unit","-","-","245500.0","% ","-","-"
"FC(F)(F)COC1=CC(C(=O)NC[C@H]2CCCCN2)=C(OCC(F)(F)F)C=C1","4.64","Log unit","-","-","4365000.0","% ","-","-"
"OC(=O)P(O)(O)=O","-1.8","Log unit","-","-","1.585","% ","-","-"
"CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1","3.9","Log unit","-","-","794300.0","% ","-","-"
"C[C@@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]34C)[C@H]1CC[C@]2(O)C(=O)CO","1.53","Log unit","-","-","3388.0","% ","-","-"
"OC(=O)[C@H]1CCN2C1=CC=C2C(=O)C1=CC=CC=C1","1.88","Log unit","-","-","7586.0","% ","-","-"
"CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1","3.9","Log unit","-","-","794300.0","% ","-","-"
"CN(C)C(=N)NC(N)=N","-0.96","Log unit","-","-","10.96","% ","-","-"
"ClC1=CC(Cl)=C(CO[C@H](CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1","4.89","Log unit","-","-","7762000.0","% ","-","-"
"CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2","1.41","Log unit","-","-","2570.0","% ","-","-"
"CN\C(NCCSCC1=CSC(CN(C)C)=N1)=C/[N+]([O-])=O","-0.15","Log unit","-","-","70.79","% ","-","-"
"OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC(C(O)=O)=C(O)C=C1","3.94","Log unit","-","-","871000.0","% ","-","-"
"CN1C2=C(C3=C1C=CC=C3)C(=O)[C@@H](CN1C=CN=C1C)CC2","1.94","Log unit","-","-","8710.0","% ","-","-"
"CN1CCN(CC(=O)N2C3=C(C=CC=C3)C(=O)NC3=C2N=CC=C3)CC1","0.64","Log unit","-","-","436.5","% ","-","-"
"CC(C)NC[C@@H](O)COC1=CC=C(NC(C)=O)C=C1","0.76","Log unit","-","-","575.4","% ","-","-"
"C[C@@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]34C)[C@H]1CC[C@]2(O)C(=O)CO","1.83","Log unit","-","-","6761.0","% ","-","-"
"C[C@]12CC(=O)[C@@H]3[C@H](CCC4=CC(=O)C=C[C@@]34C)[C@H]1CC[C@]2(O)C(=O)CO","1.44","Log unit","-","-","2754.0","% ","-","-"
"CCCN[C@@H](C)C(=O)NC1=C(C)C=CC=C1","2.08","Log unit","-","-","12020.0","% ","-","-"
"CC(C)N1C(=O)N=C(C2=CC=CC=C2)C2=C1C=C(C)C=C2","3.21","Log unit","-","-","162200.0","% ","-","-"
"C[C@H](O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C","-0.07","Log unit","-","-","85.11","% ","-","-"
"OCC1=CC(=CC=C1O)[C@@H](O)CNCCCCCCOCCCCC1=CC=CC=C1","3.2","Log unit","-","-","158500.0","% ","-","-"
"CCN1CCC[C@@H]1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O","1.31","Log unit","-","-","2042.0","% ","-","-"
"CNS(=O)(=O)CC1=CC2=C(NC=C2CCN(C)C)C=C1","1.5","Log unit","-","-","3162.0","% ","-","-"
"CCCC1=NC2=C(C=C(C=C2C)C2=NC3=C(C=CC=C3)N2C)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C(O)=O","7.46","Log unit","-","-","2.884E9","% ","-","-"
"CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=C1C=CC=C2","6.2","Log unit","-","-","1.585E8","% ","-","-"
"C[C@@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@]34C)[C@H]1CC[C@H]2O","3.31","Log unit","-","-","204200.0","% ","-","-"
"CC1=C(NC2=C(C=CC=C2)C(O)=O)C=CC=C1Cl","5.7","Log unit","-","-","5.012E7","% ","-","-"
"CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1","2.79","Log unit","-","-","61660.0","% ","-","-"
"COC1=CC=CC(=C1)[C@]1(O)CCCC[C@@H]1CN(C)C","2.31","Log unit","-","-","20420.0","% ","-","-"
"CC1=CC=CC(C)=C1NC(=O)C1=C(O)C=C(Cl)C(=C1)S(N)(=O)=O","2.85","Log unit","-","-","70790.0","% ","-","-"
"CC1=CN([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O","0.13","Log unit","-","-","134.9","% ","-","-"
"CN1CCN(CC1)C(=O)O[C@H]1N(C(=O)C2=C1N=CC=N2)C1=NC=C(Cl)C=C1","1.45","Log unit","-","-","2818.0","% ","-","-"
"C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)CC2(C)C1(O)C(=O)CO","1.74","Log unit","-","-","5495.0","% ","-","-"
"NC1=NC(=O)C2=C(NC[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)N2C=O)N1","-2.0","Log unit","-","-","1.0","% ","-","-"
"C[C@H]1C[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@H](O)C[C@@]2(C)[C@@H]1C(=O)CO","2.1","Log unit","-","-","12590.0","% ","-","-"
"CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2","3.1","Log unit","-","-","125900.0","% ","-","-"
"CC1=NC2=C(C=N1)N=CC=N2","-","-","-0.12","log(mol/L)","-","-","-0.12","%"
"CC1=NC=NC2=C1N=CC=N2","-","-","-0.47","log(mol/L)","-","-","-0.47","%"
"ClC1=NC2=C(C=NC=N2)N=C1","-","-","-0.87","log(mol/L)","-","-","-0.87","%"
"COC1=NC2=C(C=NC=N2)N=C1","-","-","-0.91","log(mol/L)","-","-","-0.91","%"
"CSC1=NC2=C(C=NC=N2)N=C1","-","-","-1.55","log(mol/L)","-","-","-1.55","%"
"CSC1=NC=C2N=CC=NC2=N1","-","-","-1.76","log(mol/L)","-","-","-1.76","%"
"COC1=C(O)C2=C(CCC34C=CC(=O)CC23CCN4C)C=C1","-","-","-1.87","log(mol/L)","-","-","-1.87","%"
"CC(OC1=CC=CC=C1Cl)C(O)=O","-","-","-2.22","log(mol/L)","-","-","-2.22","%"
"CSC1=NC=NC2=C1N=CC=N2","-","-","-2.36","log(mol/L)","-","-","-2.36","%"
"S=C1NC2=C(C=N1)N=CC=N2","-","-","-2.36","log(mol/L)","-","-","-2.36","%"
